label,T,delta,sum_cum_pnl,mean_cum_pnl,std_cum_pnl,n_pos_folds,sum_n_active,fold0_pnl,fold1_pnl,fold2_pnl,fold3_pnl,fold4_pnl
LGB_5seed,0.35,0.15,4.063899869601913,0.8127799739203827,3.62712283489462,3,162641,1.0828273008706124,-1.0967268003704702,-3.437991927156476,0.10793097752683578,7.407860318731411
LGB_5seed,0.6,0.2,3.1854740950316747,0.6370948190063349,0.5833672571125132,4,3686,-0.01590984628203629,1.1543288830650251,0.6217572626560606,0.006961808795303392,1.418335986797322
LGB_5seed,0.6,0.1,3.1854740950316747,0.6370948190063349,0.5833672571125132,4,3686,-0.01590984628203629,1.1543288830650251,0.6217572626560606,0.006961808795303392,1.418335986797322
LGB_5seed,0.6,0.15,3.1854740950316747,0.6370948190063349,0.5833672571125132,4,3686,-0.01590984628203629,1.1543288830650251,0.6217572626560606,0.006961808795303392,1.418335986797322
LGB_5seed,0.6,0.0,3.1854740950316747,0.6370948190063349,0.5833672571125132,4,3686,-0.01590984628203629,1.1543288830650251,0.6217572626560606,0.006961808795303392,1.418335986797322
LGB_5seed,0.6,0.05,3.1854740950316747,0.6370948190063349,0.5833672571125132,4,3686,-0.01590984628203629,1.1543288830650251,0.6217572626560606,0.006961808795303392,1.418335986797322
LGB_5seed,0.6,0.25,3.1854740950316747,0.6370948190063349,0.5833672571125132,4,3686,-0.01590984628203629,1.1543288830650251,0.6217572626560606,0.006961808795303392,1.418335986797322
LGB_5seed,0.35,0.1,3.0668697463851284,0.6133739492770257,4.576510851861183,3,200022,1.7595960579564864,-2.0837178070415376,-5.18866409317022,0.08044199434188269,8.499213594298517
LGB_5seed,0.35,0.05,0.817237998888967,0.16344759977779338,5.001120242393928,3,232906,2.1401438087565143,-3.066882084573948,-6.596848084239067,0.11451939236531572,8.226304966580152
LGB_5seed,0.65,0.2,0.7465730716874714,0.1493146143374943,0.14744516289304432,3,536,0.0,0.22981609485066593,0.12830096044107014,0.0,0.38845601639573535
